alpha_all,beta_all,s_ss2,s_ss4,s_ss8,c_MIX,Old_crit_MIX,New_crit_MIX,t0_all,t0_ann,kao,F_MIX_CM_oldiold_oldinew,L_MIX_CM_oldiold_newinew,L_MIX_CM_oldinew_newiold,F_MIX_AN_oldiold_oldinew,wssd
2.899984563463259,1.4814951870710826,0.010000024907223676,0.01000000192049696,0.01114506945713143,1.9999999795824657,3.288141411088692,-5.398144211522413,639.0663205931393,543.9692020692283,16.32413663239481,1.6385360767385437,1.091208645510076,0.9491305785023106,1.0973995305856943,0.5338051163067545
1.7533401274151945,0.47158576113111966,0.010000006094972131,0.010614781889035753,0.010710374367901409,1.9999999743291141,9.999999810059144,-7.97825368348636,243.4188805302141,662.5504995754987,10.000053446838562,0.8675433180057,0.6279930702394197,0.07080536357237661,0.26676280390565527,0.16440374452155587
1.0696607771469218,0.848400995296761,0.010010832360149706,0.016718828753387465,0.015355809145367907,0.8573660376045383,5.9326431997483215,-3.662916076416626,182.89102018344127,478.21525854012106,41.39168410548617,0.9809747198575087,1.76878620811086,1.5796822848993173,0.42922840429874265,0.19206516147304042
2.215754844392882,3.9300211329195704,0.9007322247487852,0.042649924089863185,0.09255436302732453,1.9022704081743367,2.3660055650646803,-1.0907766654507753,481.8520133135604,518.2511367757137,94.66977662031985,0.727262735178407,0.8603638166878432,0.2775391176293867,0.43740627108832353,9.074885679311624
1.9102994937598938,2.444157113845163,0.23132843826522798,0.8021811903564757,0.2384538452190486,1.3624006151314567,8.563144475994111,-1.0701984542514769,870.4240540022164,766.3901949052689,14.429191961540333,1.0728768181296449,1.940681326934942,1.0991214197026384,0.9666173826242637,12.360677614459924
