alpha_all,beta_all,s_ss2,s_ss4,s_ss8,c_MIX,Old_crit_MIX,New_crit_MIX,t0_all,t0_ann,kao,F_MIX_CM_oldiold_oldinew,L_MIX_CM_oldiold_newinew,L_MIX_CM_oldinew_newiold,F_MIX_AN_oldiold_oldinew,wssd
0.9201316047741955,0.8235739561823524,0.010000737855840321,0.018832294438830506,0.018055828410922466,1.2787415698573348,6.515768107590578,-5.129611424209992,293.76590314751786,390.8609778495966,22.203194085509917,3.7292082670524755,2.2893367417369026,2.139801959540817,1.8907978260663814,0.16418695351242696
2.8999916788216806,1.0975826384164777,0.01005811423355796,0.016220025013827907,0.014988840694120993,3.425350080271013,2.0709001990576,-9.996136541425013,533.3846014666468,404.57620479142935,19.888789356127667,2.7617610910209627,2.8962112733125114,0.016033495568130777,0.3302503682789826,0.4443375071680176
1.3897296037471576,0.6966238671616598,0.010011199759597661,0.015513054358790426,0.014477412064932055,2.478147968267281,2.9011405108275734,-9.702978230449563,241.73193662801134,100.62616776205323,29.9866699716869,3.03047018031559,3.111490829114538,2.175067509451453,1.4633735041595881,0.23334526075643625
2.4419025568392834,1.082432128260845,0.01000389383842039,0.014933255530665938,0.012559463908499217,3.1725056754197953,2.1255943670605904,-9.997739425144475,250.0873566344992,103.94634408850021,38.4418990725247,3.108897319365927,2.8868175414436648,1.8844002859065783,1.3101794863829188,0.29142909661727756
2.899999961785434,0.9086660057843761,0.010000031914878206,0.02205072484704862,0.02062948836050493,2.74449531857634,3.68918756164593,-7.717345087123308,623.4614179636485,618.7540740431833,10.000003903033523,2.8532932852909827,2.4153861690337206,1.4614674034423134,0.7770287692237817,0.3961449184039585
