,alpha,beta,s,c,old_crt,new_crt,t0,kappa,F_cmooon,L_cmoonn,L_cmonno,F_anooon
0,0.2169880214936701,1.9366114266458692,0.014642773139360176,0.16284193813399478,2.3916245424548284,-2.8734122116633394,638.0,37.0,0.021853438267284846,0.03585854153658142,0.025858526102782282,6.966557495343131e-09
1,0.21698798327887547,1.9366120490509338,0.014642793168768946,0.16284193664485655,2.391624689163375,-2.873411977941927,638.0,37.0,0.021853430496812525,0.03585848287437702,0.025858470902585893,1.609533703844332e-08
2,0.21698804583212947,1.9366111047985444,0.014642775694183024,0.1628419772492291,2.39162453161894,-2.873412263339787,638.0,37.0,0.021853444934033957,0.03585854384250753,0.025858528718582116,6.848639507813005e-09
0,1e-05 ~ 1.0,0.2 ~ 6.0,0.001 ~ 1.0,0.001 ~ 0.99,1.0 ~ 10.0,-10.0 ~ -1.0,638.0 ~ 638.0,37.0 ~ 37.0,0.0 ~ 0.99,0.0 ~ 0.99,0.0 ~ 0.99,0.0 ~ 0.9
