,alpha,beta,s,c,old_crt,new_crt,t0,kappa,F_cmooon,L_cmoonn,L_cmonno,F_anooon
0,0.21698901165313528,1.9366063391883992,0.014642784613702203,0.16284278646267414,2.3916235418820735,-2.8734131259029865,638.0,37.0,0.021853529190219934,0.03585885993312522,0.02585877052948082,3.851650925721407e-08
1,0.21698812752609486,1.9366120591078007,0.014642776478431709,0.16284198141228282,2.3916245186739946,-2.87341218905017,638.0,37.0,0.021853446976703682,0.035858549426496564,0.02585852918972299,5.213140895235429e-09
0,1e-05 ~ 1.0,0.2 ~ 6.0,0.001 ~ 1.0,0.001 ~ 0.99,1.0 ~ 10.0,-10.0 ~ -1.0,638.0 ~ 638.0,37.0 ~ 37.0,0.0 ~ 0.99,0.0 ~ 0.99,0.0 ~ 0.99,0.0 ~ 0.9
