,alpha,beta,s,c,old_crt,new_crt,t0,kappa,F_cmoonn,L_cmoonn,Lcmonno,Fan_oool
0,0.41799190235851247,1.0000035520792665,0.029337803869337903,0.6265587683548075,4.035506145015254,-4.939557399585297,500.7809819478225,22.959642592128855,0.20025790489214057,0.14059794298590947,0.13059782091234418,0.15199181531333852
1,0.4180125252721628,1.0000047893093944,0.029333353049781276,0.6264948346669778,4.034901778818916,-4.938763559839181,500.74420732911796,22.96906599112427,0.20021440624057826,0.14056314785179866,0.13056298203935376,0.15195222632095212
2,0.41799948727888653,1.0000101170309823,0.02933263500349257,0.6264483366249995,4.0346903297228,-4.938480061161011,500.74104203458563,22.971743797397647,0.2001853633008555,0.14055083427816387,0.13055008015806704,0.15192498935993617
3,0.41801455338108223,1.0000035417410111,0.02933344489853618,0.6265024354445683,4.034936125232878,-4.938807809376608,500.74422030956106,22.96867199083694,0.20021934726691898,0.1405651003751194,0.13056498080925247,0.15195689274366161
4,0.4180150519632777,1.0000039140822254,0.02933304078090292,0.6264937030045195,4.034870894837293,-4.938723987519314,500.74122552657803,22.969615945640662,0.20021352072759427,0.14056115209274686,0.13056109323652432,0.1519515093856725
