,alpha,beta,s,c,old_crt,new_crt,t0,kappa,F_cmooon,L_cmoonn,L_cmonno,F_anooon
0,0.08018825146097498,2.9999934411023657,0.034350209951785615,0.08767012003182581,4.932006181037527,-3.8109367252045128,500.0,22.0,0.0,0.0,0.0,0.09849033345089335
1,0.08018663886070826,2.999999208919069,0.03434963538449486,0.08766741888202104,4.932066095678876,-3.810891956998264,500.0,22.0,0.0,0.0,0.0,0.10047341237597894
2,0.08018706984388083,2.9999956163788553,0.03434977941455938,0.08766811872547216,4.932052324725068,-3.810902715433586,500.0,22.0,0.0,0.0,0.0,0.09708700183846478
3,0.08018770280200424,2.9999960594430233,0.03434999359450756,0.08766919785096378,4.932024378897505,-3.8109245407246206,500.0,22.0,0.0,0.0,0.0,0.1000537087697073
4,0.08019366709950297,2.9999803204173103,0.03435194172891659,0.08767865311619708,4.931817802048347,-3.8110843210396577,500.0,22.0,0.0,0.0,0.0,0.10003378743389271
0,1e-05 ~ 1.0,1.0 ~ 3.0,0.001 ~ 1.0,0.001 ~ 0.99,1.0 ~ 10.0,-10.0 ~ -1.0,500.0 ~ 500.0,22.0 ~ 22.0,0.0 ~ 0.0,0.0 ~ 0.0,0.0 ~ 0.0,0.0 ~ 0.2
