,alpha,beta,s,c,old_crt,new_crt,t0,kappa,F_cmoonn,L_cmoonn,Lcmonno,an_oool
0,0.4827470676967479,2.4985391707964686,0.0001067450345906776,0.07358863497562518,2.0847922452712626,-1.85595618454588,699.0,37.0,0.13040005373252744,0.9899315826885504,0.4639632652962176,0.0359428121733952
2,0.0004705712831078258,1.207587143616209,0.00037273729428420876,0.0009610317462599665,3.7044573125570883,-1.304710941620142,699.0,37.0,0.97186288513168,0.9899999994807601,1.0146276421907994e-07,2.724609283469589e-08
5,0.007851902705498785,2.765347048454557,0.005482063484610407,0.00725278764094083,2.6949066825802657,-1.3793832712609302,699.0,37.0,0.010726586716969612,0.0521121272938841,1.0480575574347709e-17,7.702315637938271e-05
