,alpha,beta,s,c,old_crt,new_crt,t0,kappa,F_cmoonn,L_cmoonn,Lcmonno,an_oool
0,0.4551312166786314,1.0000021994537573,0.021709891844347958,0.4922658996180262,2.6964988962345076,-3.8264052080114848,445.5439659993044,50.46886743928382,0.04078184445469595,0.11575372854889522,0.12575413949338093,0.05078186257786098
1,0.455131438179832,1.0000025413031297,0.02170132232791159,0.49212852504198223,2.695981995300137,-3.825068873160245,445.4430039135164,50.508044084269116,0.040754695552344816,0.11569482504667436,0.12569538572824523,0.05075471953030618
2,0.45513427333337003,1.0000022681209937,0.021709967366405698,0.4922710813963884,2.6965127672178792,-3.826430742344068,445.5443915603207,50.46823713370832,0.040783751176563576,0.11575503444422124,0.1257554809225186,0.05078377025896366
3,0.45513881188872657,1.0000025249549505,0.021709513229920336,0.49226866748992143,2.6964910632832932,-3.8263733606287857,445.5386188966986,50.47008926568167,0.04078374006396352,0.11575291908634415,0.12575343417689022,0.050783753489203116
4,0.4551347329037844,1.0000032827230798,0.021708786458920038,0.4922511272038738,2.6964272398944726,-3.8262406960954745,445.53147530671345,50.47383618671578,0.04077832859514055,0.11574633831347561,0.1257470522273366,0.05077835074922111
