,alpha,beta,s,c_ANpure,c_CMpure,c_MIX,c_MIX2,c_VMpure,BDDo_ANpure,BDDn_ANpure,BDDo_CMpure,BDDn_CMpure,BDDo_MIX,BDDn_MIX,BDDo_MIX2,BDDn_MIX2,BDDo_VMpure,BDDn_VMpure,t0,t0an,kappa,F_ANpure_AN_oldiold_oldinew,F_CMpure_CM_oldiold_oldinew,L_CMpure_CM_oldiold_newinew,L_CMpure_CM_oldinew_newiold,F_VMpure_VM_oldiold_oldinew,L_VMpure,F_MIX_CM_oldiold_oldinew,L_MIX_CM_oldiold_newinew,L_MIX_CM_oldinew_newiold,F_MIX_AN_oldiold_oldinew,F_MIX2_CM_oldiold_oldinew,L_MIX2_CM_oldiold_newinew,L_MIX2_CM_oldinew_newiold,F_MIX2_AN_oldiold_oldinew
0,0.5626131674198283,0.620305899922724,0.02314184051328097,0.5464080996949993,0.34298717407993085,0.5387269294556017,1.4657632486190442,0.19639066802846092,3.6005685215005347,-9.21937946900508,5.144084061063462,-8.462222435476992,2.8797578481943478,0.02778380356293475,8.893056529808726,-7.030741037732936,1.2387082146555468,-0.1,391.2805425242794,395.9521854627444,10.0,2.529517268274204,3.2106940095486722,0.33576117609641415,0.5916913899558126,2.6152220066788403,0.10413523217433925,1.0240690633723981,0.23991445781679147,0.22991445781679146,0.9336427221254886,3.3072400628717324,2.890010169853424,1.1145648761724738,0.26141923613106277
1,1.321528367161568,0.8235384569021894,0.020065243641154723,0.4093669325183765,0.06114300585113614,0.6829022925366903,1.9999999999999991,0.6948242199517055,3.3710100661193856,-6.870359930742685,4.95979504126709,-0.15966050844812507,2.283982675628813,-5.387343619034798,10.0,-7.563723998218782,5.338359157601884,-0.1,300.0000000000001,523.0611016206384,10.0,0.606506984038953,0.6637788760715517,0.7292418391675356,0.9805660254360817,0.6896852876428459,0.28387289917818037,1.3786917929047875,2.0565303324200146,1.8002952636962652,0.9103216120433231,3.6162530145522873,0.8641681837230427,0.8345543374962198,0.5777951751975566
0,0.1 ~ 2.9,0.01 ~ 4.0,0.01 ~ 2.0,0.01 ~ 2.0,0.01 ~ 2.0,0.01 ~ 2.0,0.01 ~ 2.0,0.01 ~ 2.0,1.0 ~ 10.0,-10.0 ~ 1.0,1.0 ~ 10.0,-10.0 ~ 1.0,1.0 ~ 10.0,-10.0 ~ 1.0,1.0 ~ 10.0,-10.0 ~ 1.0,1.0 ~ 10.0,-10.0 ~ -0.1,300.0 ~ 900.0,300.0 ~ 900.0,10.0 ~ 100.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0
