,alpha,beta,s,c_ANpure,c_CMpure,c_MIX,c_MIX2,c_VMpure,BDDo_ANpure,BDDn_ANpure,BDDo_CMpure,BDDn_CMpure,BDDo_MIX,BDDn_MIX,BDDo_MIX2,BDDn_MIX2,BDDo_VMpure,BDDn_VMpure,t0,t0an,kappa,F_ANpure_AN_oldiold_oldinew,F_CMpure_CM_oldiold_oldinew,L_CMpure_CM_oldiold_newinew,L_CMpure_CM_oldinew_newiold,F_VMpure_VM_oldiold_oldinew,L_VMpure,F_MIX_CM_oldiold_oldinew,L_MIX_CM_oldiold_newinew,L_MIX_CM_oldinew_newiold,F_MIX_AN_oldiold_oldinew,F_MIX2_CM_oldiold_oldinew,L_MIX2_CM_oldiold_newinew,L_MIX2_CM_oldinew_newiold,F_MIX2_AN_oldiold_oldinew,wssd,w
0,0.4138682906852694,0.2793908818961005,0.018113738684938246,0.3593672934916628,0.10223218984340887,0.4335604234524045,0.679298408158162,0.91877458752467,8.692818866528402,-5.245351197075799,3.9213635124115793,-5.212233426627727,5.494741576631085,-6.5756390070478234,10.658007245629754,-4.651830034672469,4.80377370586324,-0.1,110.8212142764478,652.8072121059043,20.571202916329558,0.28525487319952897,1.3262980796564223,0.48115320225228864,0.9329851612317838,2.0936367713826156,0.34192485000155076,0.430908843716927,0.5589355695954857,0.5489355695954299,0.0001,4.0,0.12616373789827404,0.05382945391255414,0.3275112721424934,119.09888441786197,new_rt:8
1,0.32186734921247667,1.3494280692942888,0.04297303439719638,0.7645441614107744,0.17526639434236868,0.8071956893826325,0.5777176518023059,0.016401796734532043,3.3059370490913844,-3.543205653556752,1.1993764420454633,-7.007715618104941,9.344036391959298,-3.7173469199196525,4.651720450123632,-7.0526857886461665,7.551297398749056,-0.1,609.6230332378497,575.3173697214098,10.022035918125757,0.36962748512001087,0.5369655853825174,0.8135263017680142,0.6263855895825851,0.45788315967365,0.28540912564303444,0.1713205843658689,0.14706321834729263,0.1370632183463535,0.13941046128944615,3.3355812720146814,0.19251776648631289,0.1517358497942467,0.8969667535452669,31.76024788671005,old_rt:2
2,0.41828932689183346,0.4864943785008476,0.01467151816684058,0.9825911734656196,0.38899529948414757,0.8699278503250708,0.6381994493992889,0.07816400535184793,7.0118315068788135,-4.640240634113192,5.359920479998866,-8.827234403043203,7.850395766977228,-9.025483463798768,3.246547368047356,-3.4901313540740415,7.310577786098057,-0.1,162.4827188808912,217.24437610696947,79.21425242316481,0.7175580733416586,0.9432955114822665,0.41630533488793686,0.1149199104985888,0.7275580733416578,0.004930721729779644,0.22779745671365528,0.09630911808754616,0.08630911808754584,0.16447754583063873,1.2462040535697736,0.5084096623561973,0.1743754788492872,0.5649495344084791,904.498688512214,new_err:4
3,0.4176964875743542,0.4767616314247658,0.014990564339231736,0.031814089404298015,0.11729944168877747,0.5946482565081518,0.6610419620036848,0.4062409864396904,3.233735132274199,-1.9659232198273795,9.440256504132346,-3.2220569720246592,5.48391452012208,-9.178695185951836,3.354173166679975,-3.5947637804421206,2.2082574465876195,-0.1,166.91312331093775,224.95413216376292,74.07262687181395,0.042601867395797535,0.12908708800521584,0.5608894817439265,0.20111668165838156,0.6039924835930283,0.011775192173837644,0.24345539946317526,0.10359109451719437,0.0935910945171946,0.17738484631946883,0.7016485151795206,0.7808529528899436,0.6058385392369124,0.31711654286329444,397.9819078091162,old_err:1
4,0.8909742184393163,0.5414560086554142,0.019637208033541565,0.7597716073663637,0.38407782670601476,0.7143714320606248,2.5081811796685574,0.35703298220574875,9.15057516072678,0.14962979608858262,9.272359081418315,-5.365317108425658,8.97594272677019,-3.7136876663874805,8.97410352139806,-9.021277035338626,3.4598513760419682,-0.1,250.28488468597322,271.7181204510659,10.0,0.19820302064376594,0.38303806997099366,3.9999999999999964,0.010100000000003455,0.4450614063453135,0.0001000000000030068,1.7809104832972327,0.41751686630847695,0.407516866308477,1.6755843808987438,3.999999999999998,0.9916612318496354,0.018304605438364905,1.6874948730794228,106.35368148701379,--------------
5,2.406296514435646,0.8572293365470339,0.014101295048306688,0.88864276531825,0.1664364958757759,0.7271195176660773,3.6689223508678226,0.3793744258007443,3.1956892584350656,-0.014528195219382312,8.738519676295077,-1.2613601809381851,6.257500938725732,-7.27471225482031,12.946099148184643,-7.8723364912100635,5.499567980008019,-0.1,100.13562700325319,446.0072815242162,10.0,0.13024808414996128,0.3307240590076643,0.5128540081275775,0.7322931556572405,0.5687164753683847,0.12227058513818936,2.7953241755587204,1.939692869218133,1.929692869218133,2.073439876315458,3.306266616411013,0.7249026863286043,0.44308174856024557,0.6354173386806096,145.98775970930234,--------------
6,0.3544472334006826,0.343370973449047,0.01448743463956248,0.16533448774807952,0.6137375484804356,0.6411343914052615,0.9013794498682024,0.21371267662061327,2.022945524084121,-1.5613722249611666,3.713537663728399,-8.228355497632712,1.738662591112019,-5.57227509637888,3.9770039950416343,-4.59417446367015,1.8950845741182087,-0.1,101.43453046134317,101.50942092144628,54.795362020022615,0.06792822158926849,0.6783874872972444,0.9054029094617498,0.5728681179928646,0.9680868411869947,0.21607465822170246,0.4147691696767463,0.10092930062768858,0.09092930062768866,0.37549585808612823,3.8569007569971636,0.4429370929338513,0.034547428807109856,0.43038926803395733,173.09557652823966,--------------
0,0.1 ~ 2.9,0.01 ~ 4.0,0.01 ~ 2.0,0.01 ~ 10.0,0.01 ~ 10.0,0.01 ~ 10.0,0.01 ~ 10.0,0.01 ~ 10.0,1.0 ~ 10.0,-10.0 ~ 1.0,1.0 ~ 10.0,-10.0 ~ 1.0,1.0 ~ 10.0,-10.0 ~ 1.0,1.0 ~ 20.0,-10.0 ~ 1.0,1.0 ~ 10.0,-10.0 ~ -0.1,100.0 ~ 900.0,100.0 ~ 900.0,10.0 ~ 100.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0001 ~ 4.0,0.0,--------------
