"","FileCondi","Subnum","Old","Stimkind","RT","Error"
"288","MIX2",17,"Old","CM",693,0.0652173913043478
"289","MIX2",20,"New","AN",642,0
"290","MIX2",20,"New","CM",810,0.0806451612903226
"291","MIX2",20,"Old","AN",813,0.0238095238095238
"292","MIX2",20,"Old","CM",787,0.025
"293","MIX2",21,"New","AN",572,0.0185185185185185
"294","MIX2",21,"New","CM",654,0.0666666666666667
"295","MIX2",21,"Old","AN",547,0.0444444444444444
"296","MIX2",21,"Old","CM",550,0.0833333333333334
"297","MIX2",22,"New","AN",1168.5,0.24
"298","MIX2",22,"New","CM",630,0
"299","MIX2",22,"Old","AN",535,0.0888888888888889
"300","MIX2",22,"Old","CM",534,0
"301","MIX2",23,"New","AN",972.5,0.0666666666666667
"302","MIX2",23,"New","CM",1151,0.321428571428571
"303","MIX2",23,"Old","AN",912,0.108108108108108
"304","MIX2",23,"Old","CM",1100,0.117647058823529
"305","MIX2",24,"New","AN",899,0.0196078431372549
"306","MIX2",24,"New","CM",1015,0.08
"307","MIX2",24,"Old","AN",1010,0.0714285714285714
"308","MIX2",24,"Old","CM",923,0.183673469387755
"309","MIX2",25,"New","AN",650.5,0.0869565217391305
"310","MIX2",25,"New","CM",743,0.255813953488372
"311","MIX2",25,"Old","AN",570,0.1
"312","MIX2",25,"Old","CM",577,0.0754716981132075
"313","MIX2",26,"New","AN",577,0
"314","MIX2",26,"New","CM",618.5,0.0454545454545454
"315","MIX2",26,"Old","AN",590.5,0.0588235294117647
"316","MIX2",26,"Old","CM",516,0.0444444444444444
"317","MIX2",28,"New","AN",960,0.0238095238095238
"318","MIX2",28,"New","CM",1016,0.0652173913043478
"319","MIX2",28,"Old","AN",877.5,0
"320","MIX2",28,"Old","CM",940,0.0370370370370371
"321","MIX2",29,"New","AN",1021,0
"322","MIX2",29,"New","CM",1033,0.125
"323","MIX2",29,"Old","AN",828,0
"324","MIX2",29,"Old","CM",894.5,0.0943396226415094
"325","MIX2",30,"New","AN",941,0.0416666666666666
"326","MIX2",30,"New","CM",1025,0.225
"327","MIX2",30,"Old","AN",854,0.0816326530612245
"328","MIX2",30,"Old","CM",868,0.0784313725490197
"329","MIX2",31,"New","AN",1228.5,0.0769230769230769
"330","MIX2",31,"New","CM",1366,0.258064516129032
"331","MIX2",31,"Old","AN",943,0.0877192982456141
"332","MIX2",31,"Old","CM",1069,0.0588235294117647
"333","MIX2",32,"New","AN",715,0
"334","MIX2",32,"New","CM",875,0.0754716981132075
"335","MIX2",32,"Old","AN",864,0
"336","MIX2",32,"Old","CM",823,0.0192307692307693
"337","MIX2",33,"New","AN",895,0.0625
"338","MIX2",33,"New","CM",1017,0.166666666666667
"339","MIX2",33,"Old","AN",963.5,0
"340","MIX2",33,"Old","CM",939.5,0.133333333333333
"341","MIX2",34,"New","AN",1128,0
"342","MIX2",34,"New","CM",1267,0.0444444444444444
"343","MIX2",34,"Old","AN",1108,0.02
"344","MIX2",34,"Old","CM",1228,0.0465116279069767
"345","MIX2",36,"New","AN",735,0
"346","MIX2",36,"New","CM",707.5,0
"347","MIX2",36,"Old","AN",711,0.0408163265306123
"348","MIX2",36,"Old","CM",655,0.024390243902439
"349","ANpure",1,"New","AN",549,0.0113636363636364
"350","ANpure",1,"Old","AN",516,0.00961538461538458
"351","ANpure",2,"New","AN",666,0.145833333333333
"352","ANpure",2,"Old","AN",601,0.03125
"353","ANpure",3,"New","AN",750,0.032258064516129
"354","ANpure",3,"Old","AN",799,0.0404040404040404
"355","ANpure",4,"New","AN",736.5,0.0555555555555556
"356","ANpure",4,"Old","AN",746,0.0357142857142857
"357","ANpure",5,"New","AN",699,0.0337078651685393
"358","ANpure",5,"Old","AN",654.5,0.0196078431372549
"359","ANpure",6,"New","AN",612,0.0462962962962963
"360","ANpure",6,"Old","AN",617,0.0952380952380952
"361","ANpure",7,"New","AN",842,0.0543478260869565
"362","ANpure",7,"Old","AN",674,0.04
"363","ANpure",8,"New","AN",761,0.102803738317757
"364","ANpure",8,"Old","AN",667,0.0588235294117647
"365","ANpure",9,"New","AN",1801,0.0930232558139535
"366","ANpure",9,"Old","AN",1292,0.126436781609195
"367","ANpure",10,"New","AN",1053,0.138297872340426
"368","ANpure",10,"Old","AN",1338,0.244897959183674
"369","ANpure",11,"New","AN",529,0.0303030303030303
"370","ANpure",11,"Old","AN",522,0.0217391304347826
"371","ANpure",12,"New","AN",758,0.0204081632653061
"372","ANpure",12,"Old","AN",693,0.0212765957446809
"373","ANpure",13,"New","AN",1014,0.273684210526316
"374","ANpure",13,"Old","AN",1074,0.247191011235955
"375","ANpure",14,"New","AN",871.5,0.0212765957446809
"376","ANpure",14,"Old","AN",711,0.0510204081632653
"377","ANpure",15,"New","AN",718.5,0.0285714285714286
"378","ANpure",15,"Old","AN",733,0
"379","ANpure",16,"New","AN",798.5,0.182795698924731
"380","ANpure",16,"Old","AN",676,0.0842105263157895
"381","ANpure",17,"New","AN",645,0.00943396226415094
"382","ANpure",17,"Old","AN",669,0
"383","ANpure",18,"New","AN",630,0.0824742268041238
"384","ANpure",18,"Old","AN",572.5,0.031578947368421
"385","ANpure",19,"New","AN",758,0.0571428571428572
"386","ANpure",19,"Old","AN",633,0.0804597701149425
"387","ANpure",21,"New","AN",880,0.0674157303370787
"388","ANpure",21,"Old","AN",849.5,0.0196078431372549
"389","ANpure",22,"New","AN",598,0.682926829268293
"390","ANpure",22,"Old","AN",462,0.0897435897435898
"391","ANpure",23,"New","AN",1033.5,0.262135922330097
"392","ANpure",23,"Old","AN",997,0.0119047619047619
"393","ANpure",24,"New","AN",763.5,0.029126213592233
"394","ANpure",24,"Old","AN",718,0.0898876404494382
"395","ANpure",25,"New","AN",704,0.0113636363636364
"396","ANpure",25,"Old","AN",792,0.0673076923076923
"397","ANpure",26,"New","AN",1491,0.0816326530612245
"398","ANpure",26,"Old","AN",1741,0.0967741935483871
"399","ANpure",28,"New","AN",590,0.053763440860215
"400","ANpure",28,"Old","AN",524.5,0.0303030303030303
